Course Name,Course Code,Course ID,Academic Term,Class,Class ID,Section,Section ID,Core Code,Core Text,Primary Instructor Formatted Name,Primary Instructor Link BLue Id,Course Section,Assignment Name,Assignment ID
A-H106-001: Renaissance To Modern Art (Fall 2018),A-H106-001,1930874,Fall 2019,A-H 106,98003606,Section 001,97390297,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-001,Assignment 5 - Slide Identification Quiz (Sept 21) ,10145224
A-H106-001: Renaissance To Modern Art (Fall 2018),A-H106-001,1930874,Fall 2019,A-H 106,98003606,Section 001,97390297,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-001,"Assignment 7, Judith Leyster (Due Oct 12)",10157235
A-H106-001: Renaissance To Modern Art (Fall 2018),A-H106-001,1930874,Fall 2019,A-H 106,98003606,Section 001,97390297,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-001,"Assignment 8, Oct 17 (in class)",10160182
A-H106-001: Renaissance To Modern Art (Fall 2018),A-H106-001,1930874,Fall 2019,A-H 106,98003606,Section 001,97390297,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-001,"Assignment 10, Manet's Olympia (due Nov 4) ",10165537
A-H106-001: Renaissance To Modern Art (Fall 2018),A-H106-001,1930874,Fall 2019,A-H 106,98003606,Section 001,97390297,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-001,"Assignment 11, Nov 9",10170873
A-H106-001: Renaissance To Modern Art (Fall 2018),A-H106-001,1930874,Fall 2019,A-H 106,98003606,Section 001,97390297,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-001,Assignment 14 (Nov 28) ,10175828
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,First Exam (Sept 24),10119965
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Second Exam (Oct 29),10119971
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Final Exam (Dec 10),10119983
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 12, Gauguin (Due Nov 11)",10119991
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 6, Ecstasy of St. Teresa (Due Sept 30)",10119992
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 3, Sistine Chapel (due Sept 10) ",10119993
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 1, Intro Readings/Quiz (Due Aug 30)",10119995
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 9, 18th-century France (Due Oct 21)",10119996
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 13, ""Degenerate"" Art (Due Nov 25) ",10119997
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 2 - Visual Analysis, in class (Aug 31)",10120047
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Roll Call Attendance,10130730
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Assignment 5 - Slide Identification Quiz ,10145225
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Assignment 4 - Term Definition/Short Essay (Sept 14),10145231
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 7, Judith Leyster (Due Oct 12)",10157391
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Assignment 8 (Oct 17) in class ,10160183
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 10, Manet's Olympia (Due Nov 4) ",10165540
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,"Assignment 11, Nov 9",10170876
A-H106-002: Renaissance To Modern Art (Fall 2018),A-H106-002,1920459,Fall 2019,A-H 106,98003606,Section 002,97405282,HUM,Intellectual Inquiry in the Humanities,Kathleen S Wheeler,WHEELER,A-H106-002,Assignment 14 (Nov 28) ,10175830
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,Soft Power exam,10162443
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,"Alternate assignment for Bruce Richardson event, 11/8",10170904
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,"Questions on Sen Rikyu, turned in Oct. 18",10171127
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,"Questions for Tuesday's reading, 11/13 on Tea and the United States, 10 pts",10171136
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,Research Paper,10174025
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,Chanoyu Exam,10174844
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,Final Project - Presentations,10175285
A-H311-001: Arts As Soft Power:Japanese Tea Ceremony (Fall 2018),A-H311-001,1920463,Fall 2019,A-H 311,98015903,Section 001,97410834,GDY,Global Dynamics,Andrew  Maske,AMASK2,A-H311-001,Extra credit,10190985
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,Visual Culture of Politics Facebook Group,10130758
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,What is Fake News?,10142276
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,Human Flow,10149072
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,Kentucky Politics,10161117
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,Facebook Participation before midterm,10162487
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,"Final Project: Art , Design & Politics",10169831
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,Attendance & Participation,10186035
A-H360-001: Visual Culture Of Politics (Fall 2018),A-H360-001,1920466,Fall 2019,A-H 360,98015078,Section 001,97410835,CCC,"Community, Culture and Citizenship in US",Anna W Brzyski,ABRZY2,A-H360-001,Facebook participation since midterm,10186124
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 1 - Aug. 28,10121187
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 2 - Aug. 30,10121193
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 3 - Sep. 4,10121196
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 4 - Sep. 6,10121201
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 5 - Sep. 11,10121207
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 6 - Sep. 13,10121209
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 7 - Sep. 18,10121215
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 8 - Sep. 20,10121220
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 9 - Sep. 25,10121243
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 10 - Sep. 27,10121294
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Roll Call Attendance,10133700
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Presentation,10152545
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 11 - Oct. 4,10154406
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 12 - Oct. 9,10155579
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 13 - Oct. 16,10159254
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Paper 1,10160410
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Test Assignment,10160487
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 14 - Oct. 23,10161730
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 15 - Oct. 25,10162128
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Midterm,10163383
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 16 - Oct. 30,10165355
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 17 - Nov. 1,10166007
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 18 - Nov. 6,10168163
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Paper 2 Submission,10169026
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 19 - Nov. 20,10173926
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,Quiz 20 - Nov. 29,10176553
AIS228-001: Islamic Civilization (Fall 2018),AIS228-001,1919000,Fall 2019,AIS 228,98011274,Section 001,97397035,HUM,Intellectual Inquiry in the Humanities,Aiyub  Palmer,APA286,AIS228-001,AIS 228 Final,10190654
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,ALC CC Event 1,10139486
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,ALC CC Event 2,10139487
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,ALC Participation,10139488
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Final Exam,10139489
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Midterm 1,10139490
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Midterm 2,10139491
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Teamwork Project 1,10139492
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Term Paper Pt 1,10139493
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Term Paper Pt. 2,10139494
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Term Paper Pt. 3,10139495
ANT101-001: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-001,1919431,Fall 2019,ANT 101,98010031,Section 001,97336334,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-001,Teamwork Project 2,10143593
ANT101-002: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-002,1919435,Fall 2019,ANT 101,98010031,Section 002,97342504,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-002,ANT 101 Final Exam,10084384
ANT101-002: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-002,1919435,Fall 2019,ANT 101,98010031,Section 002,97342504,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-002,Midterm Exam,10084385
ANT101-002: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-002,1919435,Fall 2019,ANT 101,98010031,Section 002,97342504,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-002,"Archaeological Assignments (Parts 1, 2 and 3)",10084386
ANT101-002: What Makes Us Human? Intro To Anthro (Fall 2018),ANT101-002,1919435,Fall 2019,ANT 101,98010031,Section 002,97342504,SSC,Intellectual Inquiry in Social Sciences,Renee M Bonzani,RMBONZ2,ANT101-002,Assignment 1 in Physical Anthropology,10084387
